540 162   configurations maxatom
   H   -1.23779130E+00   -9.01371049E-02   -4.73257635E+00
   H   -7.73689526E-01   -1.17826333E+00   -3.72265385E+00
33    -126.246400    1646.5865    nw7_s368_0
   C    7.56951630E-02   -4.63706960E-01   -5.37209798E-01
   H   -4.85116392E-01   -2.10464264E-01    3.70927237E-01
   H    1.08938157E+00   -7.88942588E-01   -2.23408631E-01
   H    2.00948418E-01    4.70334246E-01   -1.11861868E+00
   C   -6.30213931E-01   -1.48991027E+00   -1.35598291E+00
   O   -1.86606497E+00   -1.70802125E+00   -1.23179360E+00
   N    8.42746713E-02   -2.16497436E+00   -2.30101086E+00
   H    1.10617879E+00   -2.00131282E+00   -2.42666378E+00
   C   -5.57444640E-01   -3.13629217E+00   -3.20712226E+00
   H   -7.12408820E-01   -4.11306212E+00   -2.70370033E+00
   H   -1.54865304E+00   -2.77208097E+00   -3.54592300E+00
   H    7.63536536E-02   -3.29909235E+00   -4.09561494E+00
   O   -2.36396891E+00   -2.96119420E+00    1.03034493E+00
   H   -2.38404850E+00   -2.18471563E+00    4.22035528E-01
   H   -2.80484693E+00   -2.70507873E+00    1.83123379E+00
   O   -2.74342303E+00   -4.98351261E-01   -3.21024553E+00
   H   -2.97766043E+00   -3.77884855E-01   -2.26971273E+00
   H   -2.51371711E+00   -1.44681326E+00   -3.26691220E+00
   O    1.86072016E+00   -5.24011128E-01   -3.53820520E+00
   H    1.07337652E+00    4.64769407E-02   -3.66093014E+00
   H    2.50395617E+00    5.98497658E-04   -3.07650144E+00
   O    2.15226932E+00   -2.59481787E+00   -4.53165979E-01
   H    1.46771240E+00   -3.20994698E+00   -7.87399502E-02
   H    2.99297462E+00   -2.98665080E+00   -2.59664680E-01
   O    1.62536629E-01   -4.17960528E+00    5.22233660E-01
   H   -5.14654213E-01   -3.66972955E+00    9.96182476E-01
   H   -3.31848281E-01   -4.61843755E+00   -2.10947031E-01
   O   -4.66931044E-01    9.79263484E-01   -3.28844243E+00
   H   -6.59114674E-01    1.73479437E+00   -3.83379029E+00
   H   -1.27569048E+00    3.94504445E-01   -3.34270538E+00
   O   -2.02542986E+00   -4.54583503E+00   -8.26566855E-01
   H   -2.19935571E+00   -3.61333032E+00   -1.07668493E+00
   H   -2.53111057E+00   -4.68232949E+00   -1.16315016E-02
33    -90.669500    1682.1634    nw7_s608_0
   C   -4.00207672E-01   -1.43636825E-01   -7.76480322E-01
   H   -3.95794491E-02   -3.63204417E-01    2.50961621E-01
   H    4.91164129E-01    8.41342435E-02   -1.37898175E+00
   H   -1.00262263E+00    7.83507319E-01   -7.18624621E-01
   C   -1.14429110E+00   -1.31290128E+00   -1.34263413E+00
   O   -5.54922105E-01   -2.34240632E+00   -1.72745691E+00
   N   -2.50799595E+00   -1.20335134E+00   -1.41662376E+00
   H   -2.98935287E+00   -3.43228599E-01   -1.09386033E+00
   C   -3.36661100E+00   -2.28120896E+00   -1.94293582E+00
   H   -2.77023215E+00   -3.16469849E+00   -2.26798912E+00
   H   -4.07398631E+00   -2.62532155E+00   -1.17012787E+00
   H   -3.93825518E+00   -1.92835746E+00   -2.81745763E+00
   O   -3.39819369E+00    7.57333214E-01    2.41010482E+00
   H   -2.60446832E+00    1.11639173E+00    2.85025658E+00
   H   -3.24692285E+00   -2.07222288E-01    2.42050875E+00
   O   -1.26305849E+00   -3.14987261E-01    2.51286134E+00
   H   -7.54077763E-01   -2.16987268E-01    1.68371759E+00
   H   -6.82339214E-01   -8.31500141E-01    3.09233001E+00
   O    9.77411147E-01   -1.08471033E+00    1.97986937E+00
   H    1.80778039E+00   -6.84607199E-01    2.24893992E+00
   H    1.24880008E+00   -1.92883217E+00    1.53764891E+00
   O   -1.20094355E+00   -4.46071790E+00   -2.81443120E+00
   H   -9.66338453E-01   -4.35399075E+00   -1.88626431E+00
   H   -9.14562008E-01   -3.64196068E+00   -3.23539096E+00
   O    2.11661356E+00   -2.72917734E+00   -1.37537444E+00
   H    2.36033673E+00   -3.12381948E+00   -2.20396513E+00
   H    1.14084664E+00   -2.55217557E+00   -1.42829642E+00
   O    2.85195842E+00   -2.21844844E+00    8.40015661E-01
   H    2.82690852E+00   -3.12404527E+00    4.83596694E-01
   H    2.94400677E+00   -1.66327509E+00    4.38737335E-02
   O   -3.04628933E+00    1.29803181E+00   -1.77589108E-01
   H   -3.65516670E+00    1.97790780E+00   -4.38604033E-01
   H   -3.20341846E+00    1.14668251E+00    8.02699613E-01
33    -59.025500    1713.8074    nw7_s848_0
   C    2.28160908E-01   -1.00941335E-01   -1.04413244E-01
   H    9.52466929E-01   -1.44590404E-01    7.28414410E-01
   H    7.01085148E-01    4.23353921E-01   -9.44319564E-01
   H   -6.10807500E-01    5.42132691E-01    2.43442149E-01
   C   -3.18321146E-01   -1.42717312E+00   -5.14789635E-01
   O   -8.34468968E-01   -1.61909758E+00   -1.62478913E+00
   N   -1.74016371E-01   -2.47188568E+00    3.91615623E-01
   H    1.14763088E-01   -2.25513023E+00    1.36195958E+00
   C   -9.67506156E-01   -3.70987190E+00    2.30861756E-01
   H   -1.94309695E+00   -3.63590121E+00    7.57391116E-01
   H   -1.18471682E+00   -3.90440626E+00   -8.38255713E-01
   H   -4.09639897E-01   -4.56887321E+00    6.34020350E-01
   O    2.96867090E+00   -2.94967942E+00    4.10510329E-01
   H    3.31561735E+00   -2.40631291E+00   -2.95631237E-01
   H    2.11466617E+00   -3.28002264E+00    1.05389740E-01
   O   -3.08554993E+00   -2.80888762E+00   -2.09293873E+00
   H   -2.10885961E+00   -2.91514370E+00   -2.00360058E+00
   H   -3.18081996E+00   -1.90152624E+00   -2.50423378E+00
   O   -2.70446418E+00   -2.32178864E-01   -2.43674903E+00
   H   -1.83577768E+00   -3.52246178E-01   -2.85272943E+00
   H   -2.49423976E+00   -2.15591699E-01   -1.43799166E+00
   O   -2.81743153E+00    2.01335785E-01    1.49892379E-01
   H   -3.60501607E+00    7.61969452E-01   -4.72217750E-02
   H   -3.17734059E+00   -6.33364980E-01    5.43013729E-01
   O    1.73406589E+00   -1.50486704E+00    2.24530938E+00
   H    1.90343870E+00   -1.45753407E+00    3.17774388E+00
   H    2.48485462E+00   -1.99082990E+00    1.83862023E+00
   O   -4.51298778E+00    1.13185063E+00   -1.57629710E+00
   H   -3.77450034E+00    1.42975909E+00   -2.13892279E+00
   H   -4.79094717E+00    2.98970196E-01   -1.97345876E+00
   O   -3.72405762E+00   -2.30340984E+00    3.97323262E-01
   H   -3.53837327E+00   -2.56287294E+00   -5.72125371E-01
   H   -4.64155940E+00   -2.48808962E+00    5.47341224E-01
33    -111.799600    1661.0333    nw7_s968_0
   C    4.75839832E-01   -4.38945920E-01   -9.79358572E-01
   H   -6.48820945E-02    5.18964404E-01   -8.59532161E-01
   H    1.07164149E+00   -5.84398996E-01   -5.09254811E-02
   H    1.19891655E+00   -3.14004071E-01   -1.79674813E+00
   C   -4.56097418E-01   -1.58350122E+00   -1.19590258E+00
   O   -5.59009766E-01   -2.52170776E+00   -3.70588719E-01
   N   -1.21418282E+00   -1.57476670E+00   -2.33557798E+00
   H   -1.18765419E+00   -7.67699515E-01   -3.00343439E+00
   C   -2.17640479E+00   -2.65000296E+00   -2.64325321E+00
   H   -1.98943799E+00   -3.55447474E+00   -2.02893602E+00
   H   -3.21851028E+00   -2.31776808E+00   -2.44255466E+00
   H   -2.09851263E+00   -2.93793212E+00   -3.70524377E+00
   O   -1.31004859E+00    9.62684346E-01   -3.50700637E+00
   H   -2.20557032E+00    1.21878015E+00   -3.22484108E+00
   H   -7.31128395E-01    1.42710841E+00   -2.88382227E+00
   O   -1.67574056E+00   -4.64401556E+00    1.56768858E-01
   H   -1.49156183E+00   -4.12261842E+00   -6.62561301E-01
   H   -8.23243611E-01   -4.70960384E+00    5.94242607E-01
   O    1.30302376E+00   -1.91107796E+00    1.63575316E+00
   H    7.65226188E-01   -2.39328797E+00    9.82625273E-01
   H    7.48356892E-01   -1.76450723E+00    2.39021987E+00
   O   -3.04749827E+00   -2.77175709E+00    1.00876531E+00
   H   -2.99127281E+00   -3.73844967E+00    1.18490306E+00
   H   -2.16417564E+00   -2.56717890E+00    6.13978435E-01
   O   -2.00662491E+00    1.47781031E+00   -1.25289808E+00
   H   -2.35962390E+00    2.23063497E+00   -7.81001760E-01
   H   -2.49045334E+00    6.92483928E-01   -8.70866713E-01
   O   -4.68767986E+00   -2.13317998E+00   -9.20920956E-01
   H   -5.58467000E+00   -2.43536690E+00   -8.30843803E-01
   H   -4.15337251E+00   -2.60650013E+00   -2.11835355E-01
   O   -3.80947721E+00    8.03026221E-02    4.92375595E-03
   H   -3.59513065E+00   -5.64148045E-01    6.90372135E-01
   H   -4.39943899E+00   -4.05982125E-01   -6.22288354E-01
36    -91.485700    1681.3472    nw8_s132_0
   C    6.39284891E-01    4.48941392E-02    5.41366517E-01
   H    7.48965822E-01    1.64638928E-01    1.62970386E+00
   H    1.55853915E+00    4.38375411E-01    6.80598264E-02
   H   -1.96914466E-01    7.05546064E-01    2.28642640E-01
   C    3.35859428E-01   -1.37515046E+00    1.80739352E-01
   O   -8.39900835E-01   -1.79302976E+00    1.27190766E-01
   N    1.38995118E+00   -2.20573821E+00   -8.62572030E-02
   H    2.36485626E+00   -1.84482660E+00   -1.45150773E-01
   C    1.19136134E+00   -3.63563668E+00   -3.94489946E-01
   H    1.26045292E+00   -3.82054835E+00   -1.47990780E+00
   H    1.95955490E+00   -4.24168023E+00    1.15047830E-01
   H    1.96995204E-01   -3.99888260E+00   -4.97737210E-02
   O    3.53173383E+00   -5.36885952E-01   -8.00516969E-01
   H    3.17291181E+00    3.40689658E-01   -5.69418370E-01
   H    3.54448433E+00   -5.34123398E-01   -1.76899033E+00
   O   -2.28728994E+00   -3.17827504E+00   -1.46818602E+00
   H   -2.77631140E+00   -2.80246600E+00   -6.87368737E-01
   H   -1.42613763E+00   -2.72446548E+00   -1.44045945E+00
   O   -3.13539535E+00   -6.98200084E-01    8.74623824E-01
   H   -3.75656697E+00   -1.43087149E+00    9.76703452E-01
   H   -2.28300449E+00   -1.04252699E+00    1.19891105E+00
   O   -2.15667843E+00    6.41135974E-01   -9.18795034E-01
   H   -2.06905092E+00   -3.23271242E-01   -7.34824682E-01
   H   -2.91577604E+00    9.08687009E-01   -3.77598064E-01
   O   -2.74558352E+00   -3.16593634E+00    1.10728782E+00
   H   -2.99310889E+00   -4.10686969E+00    1.14822238E+00
   H   -1.76366666E+00   -3.17561444E+00    1.09475298E+00
   O   -1.69584997E+00   -5.11033869E+00    6.10336394E-02
   H   -1.75525183E+00   -6.04126796E+00   -9.55349940E-02
   H   -1.95712940E+00   -4.64429890E+00   -7.98724804E-01
   O    2.07698573E+00    9.42936067E-01   -2.06402371E+00
   H    1.98091956E+00    1.86994307E+00   -2.30507478E+00
   H    1.18779966E+00    5.58128533E-01   -2.24344656E+00
   O   -2.83330774E-01    1.60359694E+00   -2.11572373E+00
   H   -1.07835141E+00    1.33616563E+00   -2.60250240E+00
   H   -5.84456618E-01    1.62897567E+00   -1.18024529E+00
36    -96.070600    1676.7623    nw8_s372_0
   C   -3.86606363E-01    5.57964731E-01    1.72009685E-01
   H   -8.04135155E-01    1.20632433E+00    9.63662763E-01
   H    3.99984429E-01   -5.41556973E-02    6.49615679E-01
   H    1.13522019E-01    1.20825132E+00   -5.61035727E-01
   C   -1.39464767E+00   -3.21590821E-01   -4.93224882E-01
   O   -1.15726476E+00   -8.92559052E-01   -1.57659214E+00
   N   -2.59380446E+00   -5.05577127E-01    1.49752539E-01
   H   -2.78379485E+00   -5.72843110E-02    1.06647240E+00
   C   -3.66168908E+00   -1.35231512E+00   -4.15652876E-01
   H   -4.51328090E+00   -7.34649842E-01   -7.51039678E-01
   H   -3.29925973E+00   -1.92897708E+00   -1.29511893E+00
   H   -4.02073474E+00   -2.07558944E+00    3.36201923E-01
   O   -1.99397427E+00    4.59543149E-01    2.71300802E+00
   H   -1.34421526E+00   -2.73544751E-01    2.89685835E+00
   H   -2.51385374E+00    5.55808265E-01    3.50196356E+00
   O   -7.83544414E-01   -1.51832988E+00   -4.27701192E+00
   H   -6.46054840E-01   -8.15670493E-01   -3.61448904E+00
   H    6.31492106E-02   -1.58910003E+00   -4.74327537E+00
   O   -1.80415529E+00   -3.19373388E+00   -2.61790836E+00
   H   -2.05791458E+00   -2.31516767E+00   -2.22315401E+00
   H   -1.43401085E+00   -2.93470920E+00   -3.51095674E+00
   O   -6.75298422E-01   -1.83332946E+00    2.68932763E+00
   H   -9.17289292E-01   -2.10280960E+00    1.78522323E+00
   H    2.91761459E-01   -1.93249208E+00    2.70894468E+00
   O    1.54585048E+00   -1.65840425E+00   -1.61961342E+00
   H    5.81586678E-01   -1.42751766E+00   -1.71861126E+00
   H    1.58630616E+00   -2.61931301E+00   -1.85127490E+00
   O    7.45714276E-01   -2.44837413E+00    8.11732033E-01
   H    5.53232061E-01   -3.30116356E+00    3.68673682E-01
   H    1.31292920E+00   -1.96344090E+00    1.70033677E-01
   O    3.60692911E-01   -3.83853391E+00   -1.36687961E+00
   H    4.54769073E-01   -4.75939722E+00   -1.57878488E+00
   H   -5.57720008E-01   -3.55560972E+00   -1.76708934E+00
   O    1.44298236E+00   -5.29509063E-01   -3.90924057E+00
   H    1.87203615E+00    2.51889192E-01   -4.22433129E+00
   H    1.91554935E+00   -8.22890169E-01   -3.09039003E+00
36    -109.997900    1662.8350    nw8_s612_0
   C   -4.54259560E-01   -1.40821391E+00    1.13602740E+00
   H   -9.29402783E-01   -4.10494665E-01    1.27521117E+00
   H   -8.58856290E-01   -2.05667238E+00    1.92729556E+00
   H    6.17234098E-01   -1.27596100E+00    1.33696903E+00
   C   -7.42334421E-01   -1.94307779E+00   -2.29395356E-01
   O   -1.56201305E+00   -1.38546706E+00   -9.95313127E-01
   N   -6.89603124E-02   -3.06861825E+00   -6.13664411E-01
   H    6.78415201E-01   -3.49387285E+00   -1.95369550E-02
   C   -2.84861931E-01   -3.72398499E+00   -1.91861731E+00
   H   -1.00675975E+00   -3.16773253E+00   -2.55513323E+00
   H    6.70263137E-01   -3.79903385E+00   -2.47308927E+00
   H   -6.91937616E-01   -4.74061541E+00   -1.77642706E+00
   O    1.72099527E+00   -1.32427358E+00   -3.56722047E+00
   H    1.99801426E+00   -4.42122532E-01   -3.78800957E+00
   H    7.46257445E-01   -1.36304863E+00   -3.77692368E+00
   O    2.84078107E+00   -2.82744526E+00   -1.97449948E+00
   H    3.18632867E+00   -2.81761676E+00   -2.87334746E+00
   H    2.16592883E+00   -2.11788842E+00   -1.96913644E+00
   O   -2.33866457E+00    9.37785172E-01    3.97628640E-01
   H   -2.18372847E+00    2.65977241E-01   -2.89516075E-01
   H   -3.26170900E+00    9.03265255E-01    6.11904595E-01
   O   -3.97678358E+00   -2.03512222E+00   -2.23851073E+00
   H   -3.27730974E+00   -1.93603474E+00   -1.56554515E+00
   H   -3.97627086E+00   -1.19960429E+00   -2.74576125E+00
   O   -9.10083730E-01   -9.96630631E-01   -3.55527042E+00
   H   -1.37701433E+00   -1.92544494E+00   -3.58768936E+00
   H   -9.76906630E-01   -7.37241281E-01   -2.61013391E+00
   O   -3.25422045E+00   -6.08966021E-01   -4.38260916E+00
   H   -3.69929723E+00    4.36009293E-02   -4.90929743E+00
   H   -2.30542974E+00   -3.14080844E-01   -4.27868830E+00
   O   -2.48850517E+00   -2.97774303E+00   -4.10500601E+00
   H   -2.86649533E+00   -2.47609575E+00   -4.84883183E+00
   H   -3.22348161E+00   -2.96680038E+00   -3.40847309E+00
   O    2.45934712E+00   -3.97610241E+00    1.13568588E-01
   H    3.04232793E+00   -3.20536453E+00    9.68366762E-02
   H    2.58163019E+00   -4.37797415E+00   -7.65172186E-01
36    -111.523800    1661.3091    nw8_s852_0
   C    1.30659525E-01   -4.98216586E-01   -1.57113077E-01
   H    2.80287176E-01   -8.84275265E-01    8.68072610E-01
   H    1.13518453E+00   -3.58476145E-01   -6.03448216E-01
   H   -3.24527309E-01    4.98606822E-01   -6.17424109E-02
   C   -7.16447051E-01   -1.42922561E+00   -9.66418586E-01
   O   -1.29429340E+00   -2.41085828E+00   -4.34658953E-01
   N   -8.12594375E-01   -1.18434317E+00   -2.30329043E+00
   H   -3.27406726E-01   -3.66213542E-01   -2.73661861E+00
   C   -1.55365690E+00   -2.06930239E+00   -3.22150660E+00
   H   -2.44281700E+00   -1.55310348E+00   -3.64421906E+00
   H   -8.98397719E-01   -2.39240909E+00   -4.05109047E+00
   H   -1.93519379E+00   -2.97342685E+00   -2.70670209E+00
   O    1.05769002E+00    8.35988564E-01   -2.97156804E+00
   H    1.60765760E+00    7.34337697E-01   -2.17327647E+00
   H    1.61148946E+00    5.08619501E-01   -3.68814351E+00
   O   -3.67711523E+00   -3.54164989E+00   -1.30594771E+00
   H   -3.84205851E+00   -4.09329624E+00   -5.52764607E-01
   H   -2.79956282E+00   -3.11110495E+00   -1.15412714E+00
   O   -5.77865091E-01   -2.61856507E+00    2.10862488E+00
   H   -1.18717866E+00   -2.44288818E+00    1.35291034E+00
   H   -1.11098341E+00   -2.82925796E+00    2.86287687E+00
   O    2.45429726E+00   -1.00133543E+00   -2.23244505E+00
   H    3.24643553E+00   -1.45285126E+00   -1.93375652E+00
   H    1.97969043E+00   -1.65815802E+00   -2.82076456E+00
   O    1.05077735E+00   -3.74241541E+00    5.96086552E-01
   H    1.05205427E+00   -3.45799325E+00    1.52756829E+00
   H    1.15655737E-01   -3.67824297E+00    3.21854906E-01
   O    2.40058324E+00   -3.31493572E+00   -1.35520539E+00
   H    2.55370955E+00   -4.14487828E+00   -8.78257366E-01
   H    1.92859930E+00   -2.75596794E+00   -6.88442829E-01
   O   -4.47156734E+00   -2.44784596E+00   -3.32387381E+00
   H   -4.67345382E+00   -2.14360146E+00   -2.43297761E+00
   H   -4.34617966E+00   -3.39864596E+00   -3.23606020E+00
   O    1.45276230E+00   -3.11049956E+00   -3.56657471E+00
   H    2.30428734E+00   -3.56291522E+00   -3.61561490E+00
   H    1.04840477E+00   -3.45049547E+00   -2.74097675E+00
39    -87.177400    1685.6555    nw9_s136_0
   C   -7.28968479E-02    6.94708637E-01   -6.93496927E-01
   H    6.67924448E-01    6.88645324E-01    1.20189578E-01
   H    4.63260922E-01    9.78872962E-01   -1.61202783E+00
   H   -7.93610317E-01    1.50827250E+00   -4.74851372E-01
   C   -7.15233304E-01   -6.45325650E-01   -8.40879638E-01
   O   -7.71384546E-02   -1.71035402E+00   -7.25994392E-01
   N   -2.05434050E+00   -6.70263592E-01   -1.14732251E+00
   H   -2.61425094E+00    2.04342373E-01   -1.17100260E+00
   C   -2.80031969E+00   -1.94066489E+00   -1.22752313E+00
   H   -3.60026040E+00   -1.86941531E+00   -1.98210614E+00
   H   -2.13479153E+00   -2.78379435E+00   -1.50532745E+00
   H   -3.25875805E+00   -2.19356981E+00   -2.42877330E-01
   O   -2.94270652E+00    1.88538358E+00   -4.31430429E-01
   H   -3.44035786E+00    1.74515719E+00    4.29232707E-01
   H   -3.40045136E+00    2.58423506E+00   -8.83317555E-01
   O   -3.56642540E-01   -3.49756447E+00    1.62061351E+00
   H    5.66342787E-01   -3.51031403E+00    1.92255391E+00
   H   -3.66566476E-01   -2.86448136E+00    8.66904541E-01
   O    1.68546429E+00   -3.12168607E+00    2.99478506E-01
   H    2.33350117E+00   -3.67395235E+00   -2.08993580E-01
   H    1.66001536E+00   -2.25945913E+00   -1.58384507E-01
   O   -4.58306553E+00    1.27642704E+00    1.55486573E+00
   H   -4.09749413E+00    7.87193541E-01    2.24877051E+00
   H   -5.13441718E+00    5.88149248E-01    1.13971639E+00
   O   -2.27003430E-01   -4.13979086E+00   -1.28131246E+00
   H    2.97994308E-01   -3.82128749E+00   -4.69916924E-01
   H   -5.34886832E-01   -3.29852647E+00   -1.68757092E+00
   O   -1.90717505E+00   -5.20576989E+00    5.19452312E-01
   H   -1.11872902E+00   -5.14645329E+00    1.09005513E+00
   H   -1.58261022E+00   -4.99920665E+00   -3.82273765E-01
   O   -4.21020378E+00   -1.09068868E+00    1.69941104E+00
   H   -4.43524099E+00   -1.82516834E+00    2.29076536E+00
   H   -3.44797090E+00   -1.43855291E+00    1.17984520E+00
   O    2.27400749E+00   -4.59727472E+00   -1.71781387E+00
   H    2.48995086E+00   -5.52165457E+00   -1.65657847E+00
   H    1.32287292E+00   -4.55123907E+00   -2.00036305E+00
   O   -2.85659099E+00   -3.09248084E+00    1.77545645E+00
   H   -2.80138144E+00   -3.94220405E+00    1.25126070E+00
   H   -2.07276127E+00   -3.10158809E+00    2.34543698E+00
39    -78.499500    1694.3334    nw9_s256_0
   C   -6.76236790E-01    1.06054388E+00   -6.56068852E-01
   H   -1.05565523E+00    1.46129617E+00    3.00705858E-01
   H    4.20529498E-01    1.00323281E+00   -5.80598022E-01
   H   -8.96098137E-01    1.81062472E+00   -1.43248928E+00
   C   -1.24987993E+00   -2.67105756E-01   -1.03513581E+00
   O   -8.91244841E-01   -8.81571397E-01   -2.05584659E+00
   N   -2.19294358E+00   -8.05376594E-01   -1.93031754E-01
   H   -2.47981192E+00   -3.16742087E-01    6.79307442E-01
   C   -2.86270764E+00   -2.08141879E+00   -5.03881251E-01
   H   -2.18824608E+00   -2.76666571E+00   -1.07111332E+00
   H   -3.16898803E+00   -2.59260880E+00    4.22610767E-01
   H   -3.76097513E+00   -1.92534279E+00   -1.13539151E+00
   O   -2.10084094E+00    6.77518325E-01    2.18357532E+00
   H   -2.80989143E+00    5.38723917E-01    2.83102877E+00
   H   -1.31536063E+00    2.95336011E-01    2.61993417E+00
   O   -2.15061591E+00   -1.80317483E+00   -4.27145155E+00
   H   -1.84042889E+00   -1.07313815E+00   -3.69771058E+00
   H   -1.42434696E+00   -2.47710034E+00   -4.22147344E+00
   O   -4.21851562E-01   -3.10642283E+00   -2.87193648E+00
   H    2.91464913E-01   -2.44775311E+00   -2.86320427E+00
   H   -1.04348454E+00   -2.78596703E+00   -2.15772706E+00
   O   -8.53994496E-01   -4.09370748E+00    1.39253804E+00
   H   -8.96068619E-01   -3.44630671E+00    6.72952341E-01
   H   -7.24307460E-01   -4.94464120E+00    9.37281882E-01
   O   -3.31266093E+00   -5.20019612E+00   -2.12885662E+00
   H   -3.94781795E+00   -4.59846011E+00   -1.71003395E+00
   H   -3.23120699E+00   -4.85209257E+00   -3.03726866E+00
   O   -1.89491277E+00   -8.85358887E-01    4.01101766E+00
   H   -1.71477123E+00   -8.43368411E-01    4.94359201E+00
   H   -1.81231272E+00   -1.84892008E+00    3.76370447E+00
   O   -4.08751289E+00   -3.09176538E+00   -3.06670471E+00
   H   -3.37287852E+00   -2.50984523E+00   -3.50020799E+00
   H   -4.86331026E+00   -2.98301011E+00   -3.60477459E+00
   O   -1.32524911E+00   -3.46318610E+00    3.67122431E+00
   H   -1.90306770E+00   -3.93748205E+00    3.04565779E+00
   H   -4.45574022E-01   -3.51575289E+00    3.25645339E+00
   O   -1.00839765E+00   -4.59124432E+00   -9.75457679E-01
   H   -3.39508935E-01   -4.64566051E+00   -1.67733596E+00
   H   -1.81359039E+00   -5.06150694E+00   -1.33157472E+00
39    -108.983800    1663.8491    nw9_s496_0
   C    5.37199183E-01    2.44295274E-02    4.84528869E-01
   H    3.13110639E-01    2.56162325E-01    1.54614870E+00
   H    1.62565957E+00   -1.76416646E-01    4.28745696E-01
   H    3.51763702E-01    9.38489465E-01   -9.51250197E-02
   C   -2.64791247E-01   -1.11975409E+00   -3.17199960E-02
   O   -6.74417712E-01   -1.17074989E+00   -1.21540089E+00
   N   -5.16410650E-01   -2.15583310E+00    8.31262990E-01
   H   -3.50797512E-01   -2.04363325E+00    1.86965367E+00
   C   -1.36289851E+00   -3.29604956E+00    4.28935931E-01
   H   -2.44119433E+00   -3.06113687E+00    5.70308462E-01
   H   -1.21639986E+00   -3.54779702E+00   -6.36115855E-01
   H   -1.10974261E+00   -4.18083621E+00    1.03667000E+00
   O    2.95847674E+00   -3.28902996E+00    2.35992350E-01
   H    2.97938052E+00   -3.47293017E+00   -7.16208699E-01
   H    3.12581995E+00   -2.32211027E+00    3.10061293E-01
   O   -3.41071253E+00   -1.26224798E+00   -6.46079225E-01
   H   -2.53912885E+00   -1.17434396E+00   -1.09418844E+00
   H   -4.07820091E+00   -1.18268078E+00   -1.31546201E+00
   O    7.02144889E-01   -1.48630494E+00   -3.15986880E+00
   H    4.47381989E-01   -6.53088865E-01   -2.69808625E+00
   H    2.07253516E-02   -2.11447389E+00   -2.84954128E+00
   O   -3.44338926E+00   -1.08757707E+00    1.82511219E+00
   H   -3.60842530E+00   -3.89393803E-01    1.17452731E+00
   H   -3.31950637E+00   -1.89008582E+00    1.28707825E+00
   O   -9.95212774E-01   -6.65495689E-01    3.06618560E+00
   H   -8.76202899E-01   -1.22277984E+00    3.84453667E+00
   H   -1.95150368E+00   -6.90845220E-01    2.85133913E+00
   O    2.99744201E+00   -2.23157184E+00   -2.15633261E+00
   H    2.04684296E+00   -1.95785723E+00   -2.40894350E+00
   H    3.42348838E+00   -2.43787181E+00   -2.98385114E+00
   O    1.69598134E+00   -4.09768179E+00    2.15504500E+00
   H    2.62800637E+00   -4.33754137E+00    2.09699035E+00
   H    1.49039189E+00   -3.74136147E+00    1.26195439E+00
   O    3.55089222E+00   -6.50672631E-01   -2.19143709E-01
   H    3.59647409E+00   -8.93837359E-01   -1.17343888E+00
   H    4.42992931E+00   -4.00230820E-01    4.59885344E-02
   O    1.81678332E-01   -2.86655329E+00    3.57199594E+00
   H    6.67331542E-02   -3.81896017E+00    3.46841858E+00
   H    1.13073457E+00   -2.72125595E+00    3.39861089E+00
39    -82.107800    1690.7251    nw9_s736_0
   C   -1.84437652E+00   -7.62153145E-02   -9.04731774E-02
   H   -1.84325294E+00    2.98737560E-01    9.44025706E-01
   H   -8.71778745E-01    2.12698537E-01   -5.38545955E-01
   H   -2.63142891E+00    4.72471855E-01   -6.39580495E-01
   C   -2.02261325E+00   -1.56534704E+00   -1.28198155E-01
   O   -1.05692269E+00   -2.33059190E+00   -3.14577369E-01
   N   -3.28720599E+00   -2.04145868E+00    8.79535096E-02
   H   -4.10252439E+00   -1.40195393E+00    1.51703985E-01
   C   -3.58376141E+00   -3.48710460E+00    9.53605740E-02
   H   -3.97287819E+00   -3.81941648E+00   -8.81531640E-01
   H   -2.67563620E+00   -4.08744866E+00    3.21025303E-01
   H   -4.33435949E+00   -3.71431469E+00    8.70591869E-01
   O   -4.20029443E+00    1.92655177E+00   -1.44692319E+00
   H   -4.15494263E+00    2.38242334E+00   -2.29700227E+00
   H   -3.26357906E+00    1.89132049E+00   -1.14654755E+00
   O   -5.22537294E+00   -6.52680118E-03   -4.03568879E-01
   H   -5.08979581E+00    2.39583550E-01   -1.33585257E+00
   H   -5.30203846E+00    8.33430029E-01    5.90644096E-02
   O    3.85155478E-01   -4.24241440E+00   -6.49708788E-01
   H   -4.44208877E-01   -4.37024720E+00   -9.65671859E-02
   H    9.99651169E-02   -3.64106603E+00   -1.35300526E+00
   O    2.75335463E-01    1.36677934E+00   -2.19488785E+00
   H    8.89596046E-01    8.47644989E-01   -2.73271575E+00
   H    3.94147813E-01    9.92319397E-01   -1.28786664E+00
   O   -1.48686980E+00   -5.80869214E+00    2.29966249E-01
   H   -8.34440546E-01   -6.34331078E+00    7.12134580E-01
   H   -1.53030711E+00   -6.22866586E+00   -6.48011118E-01
   O    1.48996391E+00   -2.31268556E+00    6.06977209E-01
   H    1.67420541E+00   -3.20480625E+00    2.57910282E-01
   H    5.42033629E-01   -2.32492984E+00    8.22104642E-01
   O    1.14248648E+00   -6.70199000E-01   -1.20804523E+00
   H    1.85578718E+00   -8.73753804E-01   -5.65926864E-01
